GameID,Season,Team1ID,Team2ID,Team1Seed,Team2Seed,Team1AvgScore,Team2AvgScore,Team1WinPct,Team2WinPct,ScoreDiff,WinPctDiff,SeedDiff,WinsDiff,GamesPlayedDiff,Team1Win
63,2010,3390,3163,1,1,77.125,81.34375,0.96875,1.0,-4.21875,-0.03125,0,-1,0,0
2,2010,3395,3173,9,8,72.3,70.76923076923077,0.7333333333333333,0.8076923076923077,1.5307692307692236,-0.07435897435897443,-1,1,4,0
49,2010,3397,3124,1,4,74.09375,72.09375,0.9375,0.71875,2.0,0.21875,3,7,0,0
16,2010,3401,3340,2,15,75.375,68.10344827586206,0.78125,0.5172413793103449,7.271551724137936,0.26400862068965514,13,10,3,1
44,2010,3417,3304,8,1,65.36666666666666,77.4,0.7333333333333333,0.9666666666666667,-12.033333333333346,-0.2333333333333334,-7,-7,0,0
48,2010,3435,3462,6,3,69.46875,71.75862068965517,0.6875,0.896551724137931,-2.2898706896551744,-0.20905172413793105,-3,-4,3,0
31,2010,3438,3453,5,12,69.76666666666667,72.56666666666666,0.7,0.8666666666666667,-2.799999999999997,-0.16666666666666674,7,-5,0,0
30,2010,3452,3249,3,14,63.27272727272727,74.41935483870968,0.8484848484848485,0.7741935483870968,-11.146627565982406,0.07429130009775176,11,4,2,1
29,2010,3458,3436,7,10,62.51612903225807,66.35483870967742,0.6774193548387096,0.8064516129032258,-3.8387096774193523,-0.12903225806451613,3,-4,0,0
32,2010,3462,3190,3,14,71.75862068965517,77.70967741935483,0.896551724137931,0.7419354838709677,-5.951056729699658,0.1546162402669633,11,3,-2,1
77,2011,3113,3396,7,10,60.833333333333336,68.19354838709677,0.6666666666666666,0.7419354838709677,-7.360215053763433,-0.07526881720430112,3,-3,-1,0
94,2011,3114,3453,12,5,58.53333333333333,74.72727272727273,0.7666666666666667,0.9696969696969697,-16.193939393939402,-0.203030303030303,-7,-9,-3,0
80,2011,3124,3341,1,16,80.06060606060606,56.34375,0.9393939393939394,0.65625,23.716856060606062,0.28314393939393945,15,10,1,1
66,2011,3132,3210,12,5,72.28125,66.21212121212122,0.875,0.696969696969697,6.069128787878782,0.17803030303030298,-7,5,-1,0
74,2011,3173,3336,11,6,74.70967741935483,77.09677419354838,0.6774193548387096,0.7096774193548387,-2.3870967741935516,-0.032258064516129115,-5,-1,0,0
96,2011,3177,3336,3,6,74.42424242424242,77.09677419354838,0.8181818181818182,0.7096774193548387,-2.6725317693059623,0.10850439882697949,3,5,2,1
122,2011,3181,3163,2,1,70.84375,77.6969696969697,0.90625,0.9696969696969697,-6.853219696969703,-0.06344696969696972,-1,-3,-1,0
71,2011,3201,3314,12,5,76.125,77.91176470588235,0.78125,0.7647058823529411,-1.786764705882348,0.016544117647058876,-7,-1,-2,0
87,2011,3205,3274,14,3,62.5,79.7741935483871,0.6666666666666666,0.8709677419354839,-17.274193548387103,-0.20430107526881724,-11,-7,-1,0
117,2011,3207,3163,5,1,62.833333333333336,77.6969696969697,0.6666666666666666,0.9696969696969697,-14.863636363636367,-0.3030303030303031,-4,-12,-3,0
119,2011,3208,3401,6,2,64.7741935483871,78.63333333333334,0.6774193548387096,0.8333333333333334,-13.859139784946237,-0.15591397849462374,-4,-4,1,0
121,2011,3211,3390,11,1,85.16129032258064,79.93548387096774,0.8709677419354839,0.9354838709677419,5.225806451612897,-0.06451612903225801,-10,-2,0,0
68,2011,3214,3246,13,4,65.5483870967742,71.0,0.8064516129032258,0.75,-5.451612903225794,0.056451612903225756,-9,1,-1,0
81,2011,3216,3163,16,1,57.28125,77.6969696969697,0.53125,0.9696969696969697,-20.415719696969703,-0.4384469696969697,-15,-15,-1,0
93,2011,3222,3452,8,9,74.54838709677419,65.75,0.8387096774193549,0.71875,8.798387096774192,0.11995967741935487,1,3,-1,0
89,2011,3241,3328,11,6,70.38709677419355,75.8125,0.7741935483870968,0.65625,-5.425403225806448,0.11794354838709675,-5,3,-1,0
85,2011,3257,3435,7,10,70.53125,71.44827586206897,0.625,0.6551724137931034,-0.917025862068968,-0.030172413793103425,3,1,3,1
97,2011,3265,3181,10,2,66.58064516129032,70.84375,0.9354838709677419,0.90625,-4.26310483870968,0.029233870967741882,-8,0,-1,0
86,2011,3268,3384,4,13,72.2,68.78787878787878,0.7666666666666667,0.6666666666666666,3.412121212121221,0.10000000000000009,9,1,-3,1
92,2011,3270,3401,15,2,67.10714285714286,78.63333333333334,0.7857142857142857,0.8333333333333334,-11.526190476190479,-0.04761904761904767,-13,-3,-2,0
114,2011,3314,3390,5,1,77.91176470588235,79.93548387096774,0.7647058823529411,0.9354838709677419,-2.023719165085396,-0.17077798861480076,-4,-3,3,0
88,2011,3320,3277,13,4,69.8125,67.58064516129032,0.84375,0.8387096774193549,2.2318548387096797,0.005040322580645129,-9,1,1,0
124,2011,3323,3163,2,1,77.78787878787878,77.6969696969697,0.7878787878787878,0.9696969696969697,0.09090909090907928,-0.18181818181818188,-1,-6,0,1
115,2011,3326,3397,4,1,73.66666666666667,79.8125,0.7,0.96875,-6.145833333333329,-0.26875000000000004,-3,-10,-2,0
113,2011,3328,3323,6,2,75.8125,77.78787878787878,0.65625,0.7878787878787878,-1.9753787878787818,-0.13162878787878785,-4,-5,-1,0
105,2011,3345,3163,9,1,65.54838709677419,77.6969696969697,0.6451612903225806,0.9696969696969697,-12.14858260019551,-0.3245356793743891,-8,-12,-2,0
91,2011,3353,3256,7,10,60.43333333333333,73.83333333333333,0.6,0.7666666666666667,-13.399999999999999,-0.16666666666666674,3,-5,0,1
95,2011,3355,3462,15,2,67.46875,74.41379310344827,0.59375,0.9310344827586207,-6.9450431034482705,-0.33728448275862066,-13,-8,3,0
82,2011,3359,3199,14,3,63.166666666666664,73.9,0.7666666666666667,0.7666666666666667,-10.733333333333341,0.0,-11,0,0,0
102,2011,3385,3390,9,1,63.29032258064516,79.93548387096774,0.6774193548387096,0.9354838709677419,-16.645161290322584,-0.25806451612903225,-8,-8,0,0
120,2011,3397,3323,1,2,79.8125,77.78787878787878,0.96875,0.7878787878787878,2.024621212121218,0.18087121212121215,1,5,-1,0
70,2011,3400,3266,9,8,76.625,66.16129032258064,0.59375,0.7419354838709677,10.46370967741936,-0.14818548387096775,-1,-4,1,0
126,2011,3401,3323,2,2,78.63333333333334,77.78787878787878,0.8333333333333334,0.7878787878787878,0.8454545454545581,0.045454545454545525,0,-1,-3,1
75,2011,3403,3385,8,9,65.90625,63.29032258064516,0.6875,0.6774193548387096,2.61592741935484,0.01008064516129037,1,1,1,0
76,2011,3413,3390,16,1,68.8125,79.93548387096774,0.75,0.9354838709677419,-11.122983870967744,-0.18548387096774188,-15,-5,1,0
79,2011,3417,3285,3,14,65.16666666666666,61.064516129032256,0.8666666666666667,0.5483870967741935,4.102150537634401,0.3182795698924732,11,9,-1,1
104,2011,3452,3124,9,1,65.75,80.06060606060606,0.71875,0.9393939393939394,-14.310606060606062,-0.22064393939393945,-8,-8,-1,0
116,2011,3453,3124,5,1,74.72727272727273,80.06060606060606,0.9696969696969697,0.9393939393939394,-5.333333333333329,0.030303030303030276,-4,1,0,0
108,2011,3462,3257,2,7,74.41379310344827,70.53125,0.9310344827586207,0.625,3.8825431034482705,0.30603448275862066,5,7,-3,0
140,2012,3107,3401,14,3,58.354838709677416,67.8125,0.7096774193548387,0.6875,-9.457661290322584,0.022177419354838745,-11,0,-1,0
166,2012,3116,3401,6,3,62.23333333333334,67.8125,0.7333333333333333,0.6875,-5.579166666666659,0.04583333333333328,-3,0,-2,0
167,2012,3124,3196,1,9,78.48484848484848,67.7741935483871,1.0,0.6129032258064516,10.710654936461381,0.3870967741935484,8,14,2,1
171,2012,3143,3323,8,1,69.78787878787878,79.57575757575758,0.7272727272727273,0.9090909090909091,-9.787878787878796,-0.18181818181818177,-7,-6,0,0
188,2012,3163,3323,1,1,76.24242424242425,79.57575757575758,0.8787878787878788,0.9090909090909091,-3.3333333333333286,-0.030303030303030276,0,-1,0,0
157,2012,3166,3385,14,3,60.5,61.354838709677416,0.625,0.7096774193548387,-0.8548387096774164,-0.08467741935483875,-11,-2,1,0
127,2012,3173,3116,11,6,70.65517241379311,62.23333333333334,0.7931034482758621,0.7333333333333333,8.421839080459769,0.05977011494252882,-5,1,-1,0
170,2012,3174,3242,3,11,71.80645161290323,68.6,0.967741935483871,0.6,3.206451612903237,0.367741935483871,8,12,1,0
129,2012,3177,3140,7,10,73.1875,71.03225806451613,0.6875,0.8064516129032258,2.155241935483872,-0.11895161290322576,3,-3,1,1
184,2012,3181,3390,2,1,74.44827586206897,76.9375,0.8275862068965517,0.96875,-2.489224137931032,-0.1411637931034483,-1,-7,-3,0
137,2012,3185,3376,12,5,68.03333333333333,60.34375,0.7333333333333333,0.71875,7.689583333333331,0.014583333333333282,-7,-1,-2,0
148,2012,3201,3207,12,5,75.48484848484848,60.233333333333334,0.8484848484848485,0.7333333333333333,15.25151515151515,0.11515151515151523,-7,6,3,0
175,2012,3210,3124,4,1,70.71875,78.48484848484848,0.75,1.0,-7.766098484848484,-0.25,-3,-9,-1,0
138,2012,3214,3390,16,1,66.06896551724138,76.9375,0.8620689655172413,0.96875,-10.86853448275862,-0.10668103448275867,-15,-6,-3,0
135,2012,3226,3274,14,3,60.93103448275862,77.07142857142857,0.7586206896551724,0.8214285714285714,-16.14039408866995,-0.06280788177339902,-11,-1,1,0
150,2012,3242,3304,11,6,68.6,72.09375,0.6,0.75,-3.4937500000000057,-0.15000000000000002,-5,-6,-2,1
131,2012,3243,3343,8,9,57.78125,72.32142857142857,0.59375,0.8571428571428571,-14.54017857142857,-0.2633928571428571,1,-5,4,1
180,2012,3246,3211,2,11,74.36666666666666,75.54838709677419,0.8,0.8387096774193549,-1.1817204301075321,-0.03870967741935483,9,-2,-1,1
162,2012,3257,3268,7,2,68.90322580645162,78.90322580645162,0.7096774193548387,0.9032258064516129,-10.0,-0.19354838709677413,-5,-6,0,0
173,2012,3265,3382,13,5,64.75,64.4375,0.78125,0.90625,0.3125,-0.125,-8,-4,0,0
186,2012,3268,3323,2,1,78.90322580645162,79.57575757575758,0.9032258064516129,0.9090909090909091,-0.6725317693059623,-0.0058651026392961825,-1,-2,-2,0
160,2012,3274,3211,3,11,77.07142857142857,75.54838709677419,0.8214285714285714,0.8387096774193549,1.5230414746543772,-0.017281105990783474,8,-3,-3,0
158,2012,3292,3435,10,7,67.64516129032258,71.90322580645162,0.8387096774193549,0.7096774193548387,-4.258064516129039,0.12903225806451613,-3,4,0,0
189,2012,3323,3124,1,1,79.57575757575758,78.48484848484848,0.9090909090909091,1.0,1.0909090909090935,-0.09090909090909094,0,-3,0,0
147,2012,3326,3196,8,9,75.7,67.7741935483871,0.8,0.6129032258064516,7.9258064516129,0.18709677419354842,1,5,-1,0
154,2012,3328,3276,6,11,70.3125,63.8,0.625,0.6666666666666666,6.512500000000003,-0.04166666666666663,5,0,2,1
179,2012,3336,3163,4,1,75.37931034482759,76.24242424242425,0.7931034482758621,0.8787878787878788,-0.8631138975966621,-0.08568443051201668,-3,-6,-4,0
128,2012,3341,3163,16,1,59.92857142857143,76.24242424242425,0.4642857142857143,0.8787878787878788,-16.31385281385282,-0.4145021645021645,-15,-16,-5,0
163,2012,3345,3376,4,5,65.41935483870968,60.34375,0.7419354838709677,0.71875,5.07560483870968,0.02318548387096775,1,0,-1,0
130,2012,3353,3211,6,11,60.233333333333334,75.54838709677419,0.7,0.8387096774193549,-15.315053763440858,-0.13870967741935492,5,-5,-1,0
151,2012,3361,3261,12,5,65.58064516129032,61.59375,0.8064516129032258,0.6875,3.9868951612903203,0.11895161290322576,-7,3,-1,0
177,2012,3376,3390,5,1,60.34375,76.9375,0.71875,0.96875,-16.59375,-0.25,-4,-8,0,0
156,2012,3382,3195,5,12,64.4375,73.7,0.90625,0.9333333333333333,-9.262500000000003,-0.027083333333333348,7,1,2,1
174,2012,3385,3328,3,6,61.354838709677416,70.3125,0.7096774193548387,0.625,-8.957661290322584,0.08467741935483875,3,2,-1,1
187,2012,3390,3124,1,1,76.9375,78.48484848484848,0.96875,1.0,-1.5473484848484844,-0.03125,0,-2,-1,0
183,2012,3397,3124,2,1,74.93333333333334,78.48484848484848,0.7333333333333333,1.0,-3.5515151515151473,-0.2666666666666667,-1,-11,-3,0
141,2012,3400,3452,9,8,67.74193548387096,63.93749999999999,0.5806451612903226,0.71875,3.804435483870968,-0.13810483870967738,-1,-5,-1,0
155,2012,3431,3336,13,4,67.25,75.37931034482759,0.90625,0.7931034482758621,-8.129310344827587,0.1131465517241379,-9,6,3,0
164,2012,3452,3390,8,1,63.93749999999999,76.9375,0.71875,0.96875,-13.000000000000007,-0.25,-7,-8,0,0
142,2012,3453,3235,7,10,74.73333333333333,62.9,0.9666666666666667,0.6,11.833333333333336,0.3666666666666667,3,11,0,1
243,2013,3124,3257,1,5,81.0,71.375,0.9696969696969697,0.75,9.625,0.21969696969696972,4,8,1,0
199,2013,3141,3328,11,6,74.40625,72.5,0.65625,0.6875,1.90625,-0.03125,-5,-1,0,0
219,2013,3142,3336,14,3,68.12903225806451,73.5,0.6774193548387096,0.8333333333333334,-5.3709677419354875,-0.15591397849462374,-11,-4,1,0
238,2013,3143,3261,2,6,71.58064516129032,68.93548387096774,0.9032258064516129,0.6451612903225806,2.6451612903225765,0.25806451612903225,4,8,0,1
198,2013,3151,3304,11,6,68.84375,67.3225806451613,0.90625,0.7419354838709677,1.5211693548387046,0.16431451612903225,-5,6,1,0
252,2013,3163,3257,1,5,81.84848484848484,71.375,0.8787878787878788,0.75,10.473484848484844,0.12878787878787878,4,5,1,1
229,2013,3166,3397,10,2,66.29032258064517,77.87096774193549,0.7741935483870968,0.7741935483870968,-11.58064516129032,0.0,-8,0,0,0
233,2013,3173,3246,7,2,75.41379310344827,76.4375,0.9310344827586207,0.84375,-1.0237068965517295,0.08728448275862066,-5,0,-3,0
241,2013,3174,3246,6,2,66.81818181818181,76.4375,0.9090909090909091,0.84375,-9.619318181818187,0.06534090909090906,-4,3,1,0
218,2013,3177,3329,10,7,71.28125,73.90322580645162,0.65625,0.6774193548387096,-2.6219758064516157,-0.02116935483870963,-3,0,1,0
249,2013,3181,3323,2,1,75.59375,80.84375,0.9375,0.96875,-5.25,-0.03125,-1,-1,0,0
230,2013,3199,3124,8,1,76.19354838709677,81.0,0.7096774193548387,0.9696969696969697,-4.806451612903231,-0.260019550342131,-7,-10,-2,0
246,2013,3208,3143,4,2,66.51612903225806,71.58064516129032,0.8064516129032258,0.9032258064516129,-5.064516129032256,-0.09677419354838712,-2,-3,0,0
194,2013,3211,3235,12,5,69.46875,67.45161290322581,0.84375,0.7419354838709677,2.017137096774192,0.10181451612903225,-7,4,1,0
236,2013,3234,3323,9,1,67.8125,80.84375,0.625,0.96875,-13.03125,-0.34375,-8,-11,0,0
225,2013,3242,3376,12,4,69.16666666666667,60.67741935483871,0.5666666666666667,0.7741935483870968,8.48924731182796,-0.2075268817204301,-8,-7,-1,1
220,2013,3251,3345,13,4,70.90322580645162,67.75,0.8064516129032258,0.75,3.1532258064516157,0.056451612903225756,-9,1,-1,0
251,2013,3257,3143,5,2,71.375,71.58064516129032,0.75,0.9032258064516129,-0.2056451612903203,-0.15322580645161288,-3,-4,1,1
235,2013,3261,3336,6,3,68.93548387096774,73.5,0.6451612903225806,0.8333333333333334,-4.564516129032256,-0.18817204301075274,-3,-5,1,1
197,2013,3265,3277,12,5,64.4375,62.28125,0.8125,0.75,2.15625,0.0625,-7,2,0,0
239,2013,3268,3163,4,1,75.90322580645162,81.84848484848484,0.7741935483870968,0.8787878787878788,-5.9452590420332285,-0.10459433040078203,-3,-5,-2,0
211,2013,3274,3234,8,9,65.41935483870967,67.8125,0.6774193548387096,0.625,-2.3931451612903345,0.05241935483870963,1,1,-1,0
193,2013,3285,3208,13,4,64.83333333333333,66.51612903225806,0.7666666666666667,0.8064516129032258,-1.6827956989247355,-0.03978494623655904,-9,-2,-1,0
213,2013,3292,3257,12,5,67.65625,71.375,0.78125,0.75,-3.71875,0.03125,-7,1,0,0
212,2013,3298,3246,15,2,58.5,76.4375,0.65625,0.84375,-17.9375,-0.1875,-13,-6,0,0
242,2013,3304,3181,6,2,67.3225806451613,75.59375,0.7419354838709677,0.9375,-8.271169354838705,-0.19556451612903225,-4,-7,-1,0
231,2013,3314,3174,3,6,69.1470588235294,66.81818181818181,0.8235294117647058,0.9090909090909091,2.328877005347593,-0.08556149732620322,3,-2,1,0
250,2013,3323,3163,1,1,80.84375,81.84848484848484,0.96875,0.8787878787878788,-1.0047348484848442,0.08996212121212122,0,2,-1,0
228,2013,3328,3417,6,3,72.5,67.375,0.6875,0.78125,5.125,-0.09375,-3,-3,0,1
232,2013,3329,3181,7,2,73.90322580645162,75.59375,0.6774193548387096,0.9375,-1.6905241935483843,-0.26008064516129037,-5,-9,-1,0
200,2013,3355,3376,13,4,67.28125,60.67741935483871,0.78125,0.7741935483870968,6.603830645161288,0.007056451612903247,-9,1,1,0
222,2013,3378,3143,10,2,69.25806451612904,71.58064516129032,0.6774193548387096,0.9032258064516129,-2.322580645161281,-0.22580645161290325,-8,-7,0,0
205,2013,3386,3435,9,8,64.87096774193549,66.58064516129032,0.7419354838709677,0.6451612903225806,-1.7096774193548328,0.09677419354838712,-1,3,0,0
237,2013,3390,3276,1,8,70.72727272727273,60.774193548387096,0.9393939393939394,0.6774193548387096,9.953079178885638,0.2619745845552298,7,10,2,1
204,2013,3391,3417,14,3,69.41935483870968,67.375,0.7419354838709677,0.78125,2.0443548387096797,-0.03931451612903225,-11,-2,-1,0
192,2013,3393,3166,7,10,72.51612903225806,66.29032258064517,0.7741935483870968,0.7741935483870968,6.225806451612897,0.0,3,0,0,0
248,2013,3397,3257,2,5,77.87096774193549,71.375,0.7741935483870968,0.75,6.4959677419354875,0.024193548387096753,3,0,-1,0
227,2013,3401,3304,3,6,70.03030303030303,67.3225806451613,0.7272727272727273,0.7419354838709677,2.707722385141736,-0.014662756598240456,3,1,2,0
201,2013,3403,3378,7,10,65.12903225806451,69.25806451612904,0.6774193548387096,0.6774193548387096,-4.129032258064527,0.0,3,0,0,0
221,2013,3409,3390,16,1,62.5625,70.72727272727273,0.5,0.9393939393939394,-8.164772727272734,-0.43939393939393945,-15,-15,-1,0
215,2013,3437,3276,9,8,59.54838709677419,60.774193548387096,0.6774193548387096,0.6774193548387096,-1.225806451612904,0.0,-1,0,0,0
208,2013,3452,3174,11,6,64.16666666666667,66.81818181818181,0.5666666666666667,0.9090909090909091,-2.6515151515151416,-0.3424242424242424,-5,-13,-3,0
264,2014,3103,3345,13,4,82.74193548387096,74.55172413793103,0.7096774193548387,0.7241379310344828,8.190211345939929,-0.014460511679644017,-9,1,2,0
275,2014,3119,3268,13,4,65.6774193548387,83.16666666666667,0.7741935483870968,0.8,-17.489247311827967,-0.02580645161290329,-9,0,1,0
301,2014,3124,3246,2,3,84.0,81.34375,0.8787878787878788,0.75,2.65625,0.12878787878787878,1,5,1,1
302,2014,3140,3163,12,1,72.375,82.70588235294117,0.8125,1.0,-10.330882352941174,-0.1875,-11,-8,-2,0
285,2014,3143,3124,7,2,70.4,84.0,0.7,0.8787878787878788,-13.599999999999994,-0.17878787878787883,-5,-8,-3,0
267,2014,3151,3393,11,6,70.28125,73.48387096774194,0.90625,0.7096774193548387,-3.202620967741936,0.19657258064516125,-5,7,1,0
313,2014,3163,3390,1,2,82.70588235294117,77.59375,1.0,0.90625,5.112132352941174,0.09375,1,5,2,1
280,2014,3169,3376,16,1,68.53125,73.19354838709677,0.5625,0.8709677419354839,-4.662298387096769,-0.3084677419354839,-15,-9,1,0
304,2014,3177,3401,7,3,83.72727272727273,70.25,0.8181818181818182,0.75,13.477272727272734,0.06818181818181823,-4,3,1,0
270,2014,3196,3173,11,6,75.09677419354838,81.96666666666667,0.6129032258064516,0.7666666666666667,-6.869892473118284,-0.1537634408602151,-5,-4,1,1
256,2014,3200,3143,10,7,67.0,70.4,0.78125,0.7,-3.4000000000000057,0.08125000000000004,-3,4,2,0
261,2014,3201,3304,13,4,70.1,75.61290322580645,0.6666666666666666,0.8064516129032258,-5.512903225806454,-0.13978494623655913,-9,-5,-1,0
281,2014,3208,3386,8,9,66.35483870967742,72.2258064516129,0.6451612903225806,0.7096774193548387,-5.870967741935473,-0.06451612903225812,1,-2,0,0
274,2014,3210,3261,10,7,79.70967741935483,69.61290322580645,0.6451612903225806,0.6129032258064516,10.096774193548384,0.032258064516129004,-3,1,0,0
272,2014,3211,3241,6,11,75.45454545454545,75.18181818181819,0.8787878787878788,0.8484848484848485,0.27272727272726627,0.030303030303030276,5,1,0,0
276,2014,3214,3277,12,5,71.0625,73.41935483870968,0.875,0.7096774193548387,-2.3568548387096797,0.16532258064516125,-7,6,1,0
273,2014,3225,3257,14,3,73.74193548387096,78.88235294117646,0.7419354838709677,0.8823529411764706,-5.140417457305503,-0.1404174573055028,-11,-7,-3,0
259,2014,3235,3199,7,10,73.66666666666667,70.58064516129032,0.6666666666666666,0.6451612903225806,3.086021505376351,0.021505376344086002,3,0,-1,0
260,2014,3246,3460,3,14,81.34375,83.81818181818181,0.75,0.7575757575757576,-2.474431818181813,-0.007575757575757569,11,-1,-1,1
294,2014,3257,3234,3,6,78.88235294117646,78.6470588235294,0.8823529411764706,0.7647058823529411,0.235294117647058,0.11764705882352944,3,4,0,1
305,2014,3261,3257,7,3,69.61290322580645,78.88235294117646,0.6129032258064516,0.8823529411764706,-9.269449715370015,-0.26944971537001894,-4,-11,-3,0
271,2014,3265,3234,11,6,72.57575757575758,78.6470588235294,0.8181818181818182,0.7647058823529411,-6.071301247771828,0.05347593582887711,-5,1,-1,0
314,2014,3268,3323,4,1,83.16666666666667,86.625,0.8,1.0,-3.4583333333333286,-0.19999999999999996,-3,-8,-2,0
297,2014,3277,3314,5,4,73.41935483870968,80.6969696969697,0.7096774193548387,0.7272727272727273,-7.277614858260023,-0.017595307917888547,-1,-2,-2,0
278,2014,3292,3333,8,9,67.60606060606061,70.25,0.8787878787878788,0.6875,-2.643939393939391,0.19128787878787878,1,7,1,0
268,2014,3322,3397,16,1,63.87096774193547,78.9375,0.6129032258064516,0.84375,-15.066532258064527,-0.23084677419354838,-15,-8,-1,0
315,2014,3323,3163,1,1,86.625,82.70588235294117,1.0,1.0,3.919117647058826,0.0,0,-2,-2,0
257,2014,3328,3177,10,7,76.78125,83.72727272727273,0.5625,0.8181818181818182,-6.946022727272734,-0.25568181818181823,-3,-9,-1,0
303,2014,3329,3323,5,1,70.90322580645162,86.625,0.7419354838709677,1.0,-15.721774193548384,-0.25806451612903225,-4,-9,-1,0
299,2014,3333,3376,9,1,70.25,73.19354838709677,0.6875,0.8709677419354839,-2.9435483870967687,-0.18346774193548387,-8,-5,1,0
298,2014,3336,3196,3,11,75.89655172413794,75.09677419354838,0.7586206896551724,0.6129032258064516,0.7997775305895516,0.14571746384872075,8,3,-2,1
290,2014,3345,3329,4,5,74.55172413793103,70.90322580645162,0.7241379310344828,0.7419354838709677,3.6484983314794164,-0.017797552836484987,1,-2,-2,0
262,2014,3352,3323,16,1,70.03125,86.625,0.65625,1.0,-16.59375,-0.34375,-15,-11,0,0
307,2014,3376,3314,1,4,73.19354838709677,80.6969696969697,0.8709677419354839,0.7272727272727273,-7.503421309872934,0.14369501466275658,3,3,-2,0
